"","year","carrier","salida","llegada","dif"
"582",2013,"DL",17:00:00,17:00:00,0
"583",2013,"US",17:00:00,17:00:00,0
"584",2013,"UA",17:00:00,17:08:00,8
"585",2013,"B6",17:00:00,17:00:00,0
"586",2013,"AA",17:00:00,17:10:00,10
"587",2013,"DL",17:00:00,17:15:00,15
"588",2013,"EV",15:00:00,15:28:00,28
"589",2013,"DL",17:00:00,17:15:00,15
"590",2013,"AA",17:00:00,17:20:00,20
"591",2013,"AA",17:00:00,17:20:00,20
"592",2013,"UA",16:00:00,16:50:00,50
"593",2013,"UA",17:00:00,17:19:00,19
"594",2013,"DL",15:00:00,15:55:00,55
"595",2013,"EV",17:00:00,17:22:00,22
"596",2013,"B6",15:00:00,15:55:00,55
"597",2013,"DL",14:00:00,14:29:00,29
"598",2013,"AA",17:00:00,17:25:00,25
"599",2013,"MQ",17:00:00,17:25:00,25
"600",2013,"B6",16:00:00,16:35:00,35
"601",2013,"UA",17:00:00,17:25:00,25
"602",2013,"B6",17:00:00,17:34:00,34
"603",2013,"UA",17:00:00,17:27:00,27
"604",2013,"EV",15:00:00,15:55:00,55
"605",2013,"UA",17:00:00,17:30:00,30
"606",2013,"UA",17:00:00,17:25:00,25
"607",2013,"AA",17:00:00,17:29:00,29
"608",2013,"UA",17:00:00,17:27:00,27
"609",2013,"DL",17:00:00,17:20:00,20
"610",2013,"VX",16:00:00,16:30:00,30
"611",2013,"DL",17:00:00,17:45:00,45
"612",2013,"MQ",16:00:00,16:40:00,40
"613",2013,"DL",17:00:00,17:45:00,45
"614",2013,"AA",17:00:00,17:45:00,45
"615",2013,"UA",17:00:00,17:25:00,25
"616",2013,"UA",17:00:00,17:53:00,53
"617",2013,"DL",18:00:00,18:00:00,0
"618",2013,"B6",18:00:00,18:00:00,0
"619",2013,"WN",15:00:00,15:50:00,50
"620",2013,"US",18:00:00,18:00:00,0
"621",2013,"B6",17:00:00,17:55:00,55
"622",2013,"B6",16:00:00,16:29:00,29
"623",2013,"B6",18:00:00,18:07:00,7
"624",2013,"B6",18:00:00,18:10:00,10
"625",2013,"US",17:00:00,17:10:00,10
"626",2013,"US",18:00:00,18:00:00,0
"627",2013,"B6",17:00:00,17:35:00,35
"628",2013,"UA",18:00:00,18:08:00,8
"629",2013,"UA",16:00:00,16:29:00,29
"630",2013,"DL",18:00:00,18:15:00,15
"631",2013,"AA",17:00:00,17:45:00,45
"632",2013,"MQ",17:00:00,17:20:00,20
"633",2013,"UA",17:00:00,17:05:00,5
"634",2013,"US",17:00:00,17:00:00,0
"635",2013,"EV",18:00:00,18:19:00,19
"636",2013,"UA",18:00:00,18:10:00,10
"637",2013,"UA",18:00:00,18:15:00,15
"638",2013,"EV",17:00:00,17:10:00,10
"639",2013,"US",16:00:00,16:35:00,35
"640",2013,"UA",18:00:00,18:08:00,8
"641",2013,"B6",18:00:00,18:20:00,20
"642",2013,"UA",18:00:00,18:00:00,0
"643",2013,"9E",18:00:00,18:15:00,15
"644",2013,"UA",17:00:00,17:50:00,50
"645",2013,"AA",18:00:00,18:30:00,30
"646",2013,"FL",17:00:00,17:30:00,30
"647",2013,"US",17:00:00,17:30:00,30
"648",2013,"MQ",18:00:00,18:05:00,5
"649",2013,"UA",18:00:00,18:27:00,27
"650",2013,"EV",15:00:00,15:22:00,22
"651",2013,"B6",17:00:00,17:55:00,55
"652",2013,"MQ",18:00:00,18:35:00,35
"653",2013,"EV",17:00:00,17:30:00,30
"654",2013,"DL",18:00:00,18:40:00,40
"655",2013,"DL",16:00:00,16:30:00,30
"656",2013,"EV",16:00:00,16:35:00,35
"657",2013,"DL",18:00:00,18:35:00,35
"658",2013,"9E",18:00:00,18:15:00,15
"659",2013,"B6",13:00:00,13:50:00,50
"660",2013,"WN",16:00:00,16:35:00,35
"661",2013,"MQ",16:00:00,16:20:00,20
"662",2013,"UA",17:00:00,17:58:00,58
"663",2013,"US",18:00:00,18:00:00,0
"664",2013,"MQ",17:00:00,17:45:00,45
"665",2013,"AA",18:00:00,18:20:00,20
"666",2013,"UA",18:00:00,18:30:00,30
"667",2013,"MQ",18:00:00,18:45:00,45
"668",2013,"DL",18:00:00,18:50:00,50
"669",2013,"DL",19:00:00,19:00:00,0
"670",2013,"UA",18:00:00,18:30:00,30
"671",2013,"DL",18:00:00,18:55:00,55
"672",2013,"US",19:00:00,19:00:00,0
"673",2013,"DL",19:00:00,19:00:00,0
"674",2013,"DL",17:00:00,17:29:00,29
"675",2013,"AA",18:00:00,18:55:00,55
"676",2013,"EV",18:00:00,18:58:00,58
"677",2013,"DL",19:00:00,19:00:00,0
"678",2013,"9E",18:00:00,18:15:00,15
"679",2013,"DL",19:00:00,19:00:00,0
"680",2013,"B6",19:00:00,19:10:00,10
"681",2013,"VX",18:00:00,18:55:00,55
"682",2013,"EV",18:00:00,18:30:00,30
"683",2013,"MQ",19:00:00,19:10:00,10
"684",2013,"B6",18:00:00,18:59:00,59
"685",2013,"AA",18:00:00,18:10:00,10
"686",2013,"US",19:00:00,19:00:00,0
"687",2013,"DL",19:00:00,19:15:00,15
"688",2013,"DL",19:00:00,19:20:00,20
"689",2013,"9E",19:00:00,19:00:00,0
"690",2013,"DL",19:00:00,19:20:00,20
"691",2013,"UA",18:00:00,18:19:00,19
"692",2013,"DL",19:00:00,19:20:00,20
"693",2013,"9E",19:00:00,19:30:00,30
"694",2013,"B6",19:00:00,19:15:00,15
"695",2013,"WN",16:00:00,16:15:00,15
"696",2013,"DL",19:00:00,19:25:00,25
"697",2013,"DL",19:00:00,19:25:00,25
"698",2013,"US",18:00:00,18:50:00,50
"699",2013,"WN",16:00:00,16:40:00,40
"700",2013,"DL",19:00:00,19:30:00,30
"701",2013,"B6",19:00:00,19:30:00,30
"702",2013,"AA",19:00:00,19:05:00,5
"703",2013,"B6",18:00:00,18:00:00,0
"704",2013,"UA",18:00:00,18:00:00,0
"705",2013,"UA",19:00:00,19:05:00,5
"706",2013,"B6",17:00:00,17:08:00,8
"707",2013,"DL",18:00:00,18:55:00,55
"708",2013,"AA",18:00:00,18:50:00,50
"709",2013,"UA",19:00:00,19:35:00,35
"710",2013,"AA",19:00:00,19:40:00,40
"711",2013,"EV",19:00:00,19:43:00,43
"712",2013,"EV",17:00:00,17:10:00,10
"713",2013,"DL",19:00:00,19:30:00,30
"714",2013,"B6",18:00:00,18:46:00,46
"715",2013,"DL",19:00:00,19:30:00,30
"716",2013,"MQ",18:00:00,18:10:00,10
"717",2013,"UA",18:00:00,18:10:00,10
"718",2013,"UA",18:00:00,18:10:00,10
"719",2013,"EV",19:00:00,19:30:00,30
"720",2013,"EV",17:00:00,17:25:00,25
"721",2013,"AA",17:00:00,17:20:00,20
"722",2013,"US",20:00:00,20:00:00,0
"723",2013,"UA",19:00:00,19:00:00,0
"724",2013,"MQ",18:00:00,18:55:00,55
"725",2013,"B6",18:00:00,18:59:00,59
"726",2013,"AA",18:00:00,18:20:00,20
"727",2013,"B6",19:00:00,19:50:00,50
"728",2013,"AA",17:00:00,17:05:00,5
"729",2013,"US",18:00:00,18:29:00,29
"730",2013,"DL",18:00:00,18:45:00,45
"731",2013,"UA",20:00:00,20:00:00,0
"732",2013,"B6",17:00:00,17:45:00,45
"733",2013,"DL",19:00:00,19:25:00,25
"734",2013,"B6",20:00:00,20:00:00,0
"735",2013,"DL",20:00:00,20:00:00,0
"736",2013,"B6",20:00:00,20:00:00,0
"737",2013,"9E",19:00:00,19:40:00,40
"738",2013,"9E",19:00:00,19:35:00,35
"739",2013,"VX",20:00:00,20:00:00,0
"740",2013,"EV",18:00:00,18:15:00,15
"741",2013,"B6",19:00:00,19:40:00,40
"742",2013,"UA",20:00:00,20:05:00,5
"743",2013,"FL",19:00:00,19:00:00,0
"744",2013,"EV",19:00:00,19:04:00,4
"745",2013,"UA",20:00:00,20:25:00,25
"746",2013,"UA",20:00:00,20:25:00,25
"747",2013,"EV",17:00:00,17:59:00,59
"748",2013,"AS",18:00:00,18:15:00,15
"749",2013,"WN",17:00:00,17:30:00,30
"750",2013,"UA",20:00:00,20:35:00,35
"751",2013,"EV",16:00:00,16:28:00,28
"752",2013,"WN",17:00:00,17:35:00,35
"753",2013,"EV",20:00:00,20:29:00,29
"754",2013,"EV",19:00:00,19:00:00,0
"755",2013,"AA",19:00:00,19:20:00,20
"756",2013,"UA",20:00:00,20:05:00,5
"757",2013,"B6",20:00:00,20:40:00,40
"758",2013,"UA",18:00:00,18:00:00,0
"759",2013,"F9",17:00:00,17:30:00,30
"760",2013,"EV",19:00:00,19:30:00,30
"761",2013,"B6",20:00:00,20:45:00,45
"762",2013,"UA",20:00:00,20:40:00,40
"763",2013,"UA",20:00:00,20:35:00,35
"764",2013,"9E",18:00:00,18:10:00,10
"765",2013,"9E",18:00:00,18:45:00,45
"766",2013,"B6",20:00:00,20:30:00,30
"767",2013,"MQ",18:00:00,18:40:00,40
"768",2013,"B6",17:00:00,17:50:00,50
"769",2013,"WN",18:00:00,18:05:00,5
"770",2013,"MQ",21:00:00,21:00:00,0
"771",2013,"UA",20:00:00,20:00:00,0
"772",2013,"EV",19:00:00,19:15:00,15
"773",2013,"WN",17:00:00,17:05:00,5
"774",2013,"MQ",20:00:00,20:20:00,20
"775",2013,"9E",19:00:00,19:25:00,25
"776",2013,"B6",21:00:00,21:00:00,0
"777",2013,"UA",20:00:00,20:00:00,0
"778",2013,"UA",20:00:00,20:30:00,30
"779",2013,"DL",21:00:00,21:00:00,0
"780",2013,"EV",16:00:00,16:19:00,19
"781",2013,"EV",21:00:00,21:07:00,7
"782",2013,"MQ",19:00:00,19:40:00,40
"783",2013,"MQ",18:00:00,18:30:00,30
"784",2013,"B6",20:00:00,20:58:00,58
"785",2013,"MQ",21:00:00,21:00:00,0
"786",2013,"9E",20:00:00,20:00:00,0
"787",2013,"EV",19:00:00,19:36:00,36
"788",2013,"B6",20:00:00,20:40:00,40
"789",2013,"DL",20:00:00,20:00:00,0
"790",2013,"B6",20:00:00,20:45:00,45
"791",2013,"9E",19:00:00,19:45:00,45
"792",2013,"AA",20:00:00,20:15:00,15
"793",2013,"AA",19:00:00,19:10:00,10
"794",2013,"UA",18:00:00,18:56:00,56
"795",2013,"AA",19:00:00,19:35:00,35
"796",2013,"EV",19:00:00,19:35:00,35
"797",2013,"9E",19:00:00,19:15:00,15
"798",2013,"UA",21:00:00,21:25:00,25
"799",2013,"EV",21:00:00,21:29:00,29
"800",2013,"9E",20:00:00,20:29:00,29
"801",2013,"US",20:00:00,20:00:00,0
"802",2013,"EV",21:00:00,21:29:00,29
"803",2013,"WN",18:00:00,18:00:00,0
"804",2013,"9E",20:00:00,20:45:00,45
"805",2013,"9E",19:00:00,19:20:00,20
"806",2013,"AA",21:00:00,21:35:00,35
"807",2013,"B6",18:00:00,18:35:00,35
"808",2013,"DL",18:00:00,18:15:00,15
"809",2013,"AA",19:00:00,19:55:00,55
"810",2013,"B6",20:00:00,20:40:00,40
"811",2013,"B6",21:00:00,21:30:00,30
"812",2013,"MQ",19:00:00,19:59:00,59
"813",2013,"US",21:00:00,21:00:00,0
"814",2013,"9E",20:00:00,20:05:00,5
"815",2013,"EV",19:00:00,19:04:00,4
"816",2013,"EV",20:00:00,20:05:00,5
"817",2013,"AA",20:00:00,20:45:00,45
"818",2013,"MQ",21:00:00,21:25:00,25
"819",2013,"EV",21:00:00,21:25:00,25
"820",2013,"FL",20:00:00,20:30:00,30
"821",2013,"B6",21:00:00,21:40:00,40
"822",2013,"MQ",21:00:00,21:25:00,25
"823",2013,"EV",20:00:00,20:00:00,0
"824",2013,"EV",19:00:00,19:30:00,30
"825",2013,"EV",19:00:00,19:45:00,45
"826",2013,"MQ",20:00:00,20:15:00,15
"827",2013,"MQ",21:00:00,21:00:00,0
"828",2013,"EV",20:00:00,20:00:00,0
"829",2013,"9E",20:00:00,20:00:00,0
"830",2013,"B6",21:00:00,21:10:00,10
"831",2013,"EV",20:00:00,20:42:00,42
"832",2013,"DL",21:00:00,21:59:00,59
"833",2013,"B6",22:00:00,22:50:00,50
"834",2013,"B6",21:00:00,21:35:00,35
"835",2013,"B6",22:00:00,22:53:00,53
"836",2013,"EV",20:00:00,20:00:00,0
"837",2013,"B6",21:00:00,21:30:00,30
"838",2013,"B6",22:00:00,22:45:00,45
"839",2013,"EV",21:00:00,21:05:00,5
"840",2013,"EV",21:00:00,21:59:00,59
"841",2013,"WN",19:00:00,19:05:00,5
"842",2013,"EV",21:00:00,21:59:00,59
"843",2013,"MQ",20:00:00,20:55:00,55
"844",2013,"DL",11:00:00,11:45:00,45
"845",2013,"DL",08:00:00,08:17:00,17
"846",2013,"DL",08:00:00,08:00:00,0
"847",2013,"EV",12:00:00,12:30:00,30
"848",2013,"EV",15:00:00,15:27:00,27
"849",2013,"DL",15:00:00,15:45:00,45
"850",2013,"DL",12:00:00,12:00:00,0
"851",2013,"EV",08:00:00,08:29:00,29
"852",2013,"EV",16:00:00,16:16:00,16
"853",2013,"EV",20:00:00,20:00:00,0
"854",2013,"EV",13:00:00,13:50:00,50
"855",2013,"EV",14:00:00,14:42:00,42
"856",2013,"EV",18:00:00,18:45:00,45
"857",2013,"EV",13:00:00,13:20:00,20
"858",2013,"EV",11:00:00,11:52:00,52
"859",2013,"EV",20:00:00,20:38:00,38
"860",2013,"EV",14:00:00,14:50:00,50
"861",2013,"EV",08:00:00,08:45:00,45
"862",2013,"EV",13:00:00,13:57:00,57
"863",2013,"EV",14:00:00,14:36:00,36
"864",2013,"EV",17:00:00,17:03:00,3
"865",2013,"EV",15:00:00,15:20:00,20
"866",2013,"EV",13:00:00,13:57:00,57
"867",2013,"EV",20:00:00,20:00:00,0
"868",2013,"EV",19:00:00,19:05:00,5
"869",2013,"EV",18:00:00,18:28:00,28
"870",2013,"EV",16:00:00,16:33:00,33
"871",2013,"EV",17:00:00,17:29:00,29
"872",2013,"EV",16:00:00,16:40:00,40
"873",2013,"EV",21:00:00,21:00:00,0
"874",2013,"EV",14:00:00,14:45:00,45
"875",2013,"EV",20:00:00,20:46:00,46
"876",2013,"EV",15:00:00,15:40:00,40
"877",2013,"EV",12:00:00,12:21:00,21
"878",2013,"EV",12:00:00,12:18:00,18
"879",2013,"EV",06:00:00,06:00:00,0
"880",2013,"EV",08:00:00,08:55:00,55
"881",2013,"EV",16:00:00,16:45:00,45
"882",2013,"EV",10:00:00,10:25:00,25
"883",2013,"EV",16:00:00,16:30:00,30
"884",2013,"EV",10:00:00,10:00:00,0
"885",2013,"EV",06:00:00,06:00:00,0
"886",2013,"EV",12:00:00,12:59:00,59
"887",2013,"EV",20:00:00,20:05:00,5
"888",2013,"EV",16:00:00,16:10:00,10
"889",2013,"EV",06:00:00,06:00:00,0
"890",2013,"EV",15:00:00,15:02:00,2
"891",2013,"EV",14:00:00,14:47:00,47
"892",2013,"FL",10:00:00,10:23:00,23
"893",2013,"9E",16:00:00,16:00:00,0
"894",2013,"9E",07:00:00,07:55:00,55
"895",2013,"9E",14:00:00,14:56:00,56
"896",2013,"AA",13:00:00,13:00:00,0
"897",2013,"AA",10:00:00,10:55:00,55
"898",2013,"AA",12:00:00,12:05:00,5
"899",2013,"AA",12:00:00,12:45:00,45
"900",2013,"AA",12:00:00,12:40:00,40
"901",2013,"B6",12:00:00,12:00:00,0
"902",2013,"B6",14:00:00,14:15:00,15
"903",2013,"US",08:00:00,08:25:00,25
"904",2013,"US",11:00:00,11:30:00,30
"905",2013,"US",15:00:00,15:00:00,0
"906",2013,"US",06:00:00,06:00:00,0
"907",2013,"US",07:00:00,07:00:00,0
"908",2013,"US",08:00:00,08:00:00,0
"909",2013,"US",12:00:00,12:00:00,0
"910",2013,"US",13:00:00,13:00:00,0
"911",2013,"US",15:00:00,15:00:00,0
"912",2013,"US",21:00:00,21:00:00,0
"913",2013,"US",07:00:00,07:00:00,0
"914",2013,"US",08:00:00,08:00:00,0
"915",2013,"US",09:00:00,09:00:00,0
"916",2013,"WN",15:00:00,15:10:00,10
"917",2013,"WN",19:00:00,19:40:00,40
"918",2013,"YV",14:00:00,14:35:00,35
"919",2013,"MQ",16:00:00,16:35:00,35
"920",2013,"MQ",08:00:00,08:25:00,25
"921",2013,"MQ",13:00:00,13:00:00,0
"922",2013,"MQ",13:00:00,13:15:00,15
"923",2013,"MQ",09:00:00,09:20:00,20
"924",2013,"MQ",13:00:00,13:25:00,25
"925",2013,"MQ",12:00:00,12:00:00,0
"926",2013,"MQ",14:00:00,14:10:00,10
"927",2013,"UA",14:00:00,14:46:00,46
"928",2013,"UA",06:00:00,06:25:00,25
"929",2013,"US",05:00:00,05:00:00,0
"930",2013,"UA",05:00:00,05:17:00,17
"931",2013,"AA",05:00:00,05:45:00,45
"932",2013,"UA",05:00:00,05:45:00,45
"933",2013,"B6",06:00:00,06:00:00,0
"934",2013,"US",06:00:00,06:00:00,0
"935",2013,"US",06:00:00,06:00:00,0
"936",2013,"B6",06:00:00,06:00:00,0
"937",2013,"EV",06:00:00,06:00:00,0
"938",2013,"B6",06:00:00,06:00:00,0
"939",2013,"DL",06:00:00,06:00:00,0
"940",2013,"EV",06:00:00,06:00:00,0
"941",2013,"EV",06:00:00,06:00:00,0
"942",2013,"AA",06:00:00,06:00:00,0
"943",2013,"UA",06:00:00,06:00:00,0
"944",2013,"UA",06:00:00,06:00:00,0
"945",2013,"UA",06:00:00,06:00:00,0
"946",2013,"US",06:00:00,06:00:00,0
"947",2013,"EV",06:00:00,06:00:00,0
"948",2013,"WN",06:00:00,06:00:00,0
"949",2013,"DL",06:00:00,06:00:00,0
"950",2013,"AA",06:00:00,06:00:00,0
"951",2013,"FL",06:00:00,06:00:00,0
"952",2013,"DL",06:00:00,06:10:00,10
"953",2013,"MQ",06:00:00,06:15:00,15
"954",2013,"AA",06:00:00,06:10:00,10
"955",2013,"WN",06:00:00,06:10:00,10
"956",2013,"US",06:00:00,06:15:00,15
"957",2013,"EV",06:00:00,06:15:00,15
"958",2013,"US",06:00:00,06:15:00,15
"959",2013,"EV",06:00:00,06:19:00,19
"960",2013,"EV",06:00:00,06:20:00,20
"961",2013,"MQ",06:00:00,06:20:00,20
"962",2013,"WN",06:00:00,06:20:00,20
"963",2013,"EV",06:00:00,06:20:00,20
"964",2013,"EV",06:00:00,06:22:00,22
"965",2013,"B6",06:00:00,06:25:00,25
"966",2013,"UA",06:00:00,06:00:00,0
"967",2013,"B6",06:00:00,06:30:00,30
"968",2013,"DL",06:00:00,06:30:00,30
"969",2013,"EV",06:00:00,06:00:00,0
"970",2013,"B6",06:00:00,06:32:00,32
"971",2013,"EV",06:00:00,06:30:00,30
"972",2013,"US",06:00:00,06:30:00,30
"973",2013,"WN",06:00:00,06:25:00,25
"974",2013,"AA",06:00:00,06:30:00,30
"975",2013,"B6",06:00:00,06:30:00,30
"976",2013,"B6",06:00:00,06:35:00,35
"977",2013,"UA",06:00:00,06:30:00,30
"978",2013,"EV",06:00:00,06:35:00,35
"979",2013,"UA",06:00:00,06:30:00,30
"980",2013,"US",06:00:00,06:30:00,30
"981",2013,"US",06:00:00,06:30:00,30
"982",2013,"B6",06:00:00,06:11:00,11
"983",2013,"MQ",06:00:00,06:30:00,30
"984",2013,"UA",06:00:00,06:30:00,30
"985",2013,"AA",06:00:00,06:29:00,29
"986",2013,"UA",06:00:00,06:37:00,37
"987",2013,"EV",06:00:00,06:41:00,41
"988",2013,"9E",06:00:00,06:45:00,45
"989",2013,"EV",06:00:00,06:40:00,40
"990",2013,"B6",06:00:00,06:45:00,45
"991",2013,"DL",06:00:00,06:40:00,40
"992",2013,"UA",06:00:00,06:48:00,48
"993",2013,"B6",06:00:00,06:50:00,50
"994",2013,"UA",06:00:00,06:55:00,55
"995",2013,"EV",06:00:00,06:30:00,30
"996",2013,"MQ",06:00:00,06:55:00,55
"997",2013,"MQ",06:00:00,06:59:00,59
"998",2013,"UA",06:00:00,06:52:00,52
"999",2013,"VX",07:00:00,07:00:00,0
"1000",2013,"EV",06:00:00,06:40:00,40
"1001",2013,"B6",07:00:00,07:01:00,1
"1002",2013,"US",07:00:00,07:00:00,0
"1003",2013,"B6",07:00:00,07:00:00,0
"1004",2013,"UA",07:00:00,07:00:00,0
"1005",2013,"UA",07:00:00,07:00:00,0
"1006",2013,"US",07:00:00,07:00:00,0
"1007",2013,"DL",07:00:00,07:00:00,0
"1008",2013,"9E",06:00:00,06:59:00,59
"1009",2013,"WN",06:00:00,06:55:00,55
"1010",2013,"DL",07:00:00,07:00:00,0
"1011",2013,"B6",07:00:00,07:00:00,0
"1012",2013,"UA",07:00:00,07:00:00,0
"1013",2013,"DL",07:00:00,07:00:00,0
"1014",2013,"UA",06:00:00,06:59:00,59
"1015",2013,"DL",07:00:00,07:00:00,0
"1016",2013,"UA",06:00:00,06:50:00,50
"1017",2013,"UA",07:00:00,07:00:00,0
"1018",2013,"WN",07:00:00,07:00:00,0
"1019",2013,"AA",07:00:00,07:05:00,5
"1020",2013,"DL",07:00:00,07:04:00,4
"1021",2013,"DL",07:00:00,07:05:00,5
"1022",2013,"AA",07:00:00,07:10:00,10
"1023",2013,"AA",06:00:00,06:55:00,55
"1024",2013,"DL",06:00:00,06:55:00,55
"1025",2013,"WN",07:00:00,07:05:00,5
"1026",2013,"DL",07:00:00,07:10:00,10
"1027",2013,"AA",07:00:00,07:10:00,10
"1028",2013,"AA",07:00:00,07:10:00,10
"1029",2013,"UA",07:00:00,07:20:00,20
"1030",2013,"EV",07:00:00,07:00:00,0
"1031",2013,"UA",07:00:00,07:23:00,23
"1032",2013,"VX",07:00:00,07:30:00,30
"1033",2013,"UA",07:00:00,07:25:00,25
"1034",2013,"UA",07:00:00,07:25:00,25
"1035",2013,"B6",07:00:00,07:29:00,29
"1036",2013,"UA",06:00:00,06:30:00,30
"1037",2013,"UA",07:00:00,07:25:00,25
"1038",2013,"AA",07:00:00,07:30:00,30
"1039",2013,"B6",07:00:00,07:36:00,36
"1040",2013,"MQ",07:00:00,07:25:00,25
"1041",2013,"UA",07:00:00,07:25:00,25
"1042",2013,"AS",07:00:00,07:20:00,20
"1043",2013,"B6",07:00:00,07:30:00,30
"1044",2013,"DL",07:00:00,07:30:00,30
"1045",2013,"VX",07:00:00,07:30:00,30
"1046",2013,"AA",07:00:00,07:35:00,35
"1047",2013,"EV",07:00:00,07:10:00,10
"1048",2013,"DL",07:00:00,07:35:00,35
"1049",2013,"EV",06:00:00,06:59:00,59
"1050",2013,"WN",07:00:00,07:40:00,40
"1051",2013,"EV",07:00:00,07:37:00,37
"1052",2013,"MQ",07:00:00,07:40:00,40
"1053",2013,"B6",07:00:00,07:45:00,45
"1054",2013,"UA",07:00:00,07:42:00,42
"1055",2013,"DL",07:00:00,07:45:00,45
"1056",2013,"B6",07:00:00,07:46:00,46
"1057",2013,"MQ",07:00:00,07:50:00,50
"1058",2013,"UA",07:00:00,07:47:00,47
"1059",2013,"MQ",07:00:00,07:55:00,55
"1060",2013,"MQ",07:00:00,07:55:00,55
"1061",2013,"US",07:00:00,07:56:00,56
"1062",2013,"UA",07:00:00,07:54:00,54
"1063",2013,"AA",07:00:00,07:55:00,55
"1064",2013,"EV",07:00:00,07:49:00,49
"1065",2013,"UA",07:00:00,07:57:00,57
"1066",2013,"US",08:00:00,08:00:00,0
"1067",2013,"EV",08:00:00,08:00:00,0
"1068",2013,"AA",07:00:00,07:59:00,59
"1069",2013,"B6",07:00:00,07:25:00,25
"1070",2013,"9E",08:00:00,08:00:00,0
"1071",2013,"US",08:00:00,08:00:00,0
"1072",2013,"WN",07:00:00,07:55:00,55
"1073",2013,"9E",08:00:00,08:00:00,0
"1074",2013,"AA",07:00:00,07:59:00,59
"1075",2013,"B6",07:00:00,07:54:00,54
"1076",2013,"UA",08:00:00,08:00:00,0
"1077",2013,"DL",08:00:00,08:00:00,0
"1078",2013,"DL",07:00:00,07:59:00,59
"1079",2013,"EV",08:00:00,08:05:00,5
"1080",2013,"AA",08:00:00,08:00:00,0
"1081",2013,"B6",07:00:00,07:55:00,55
"1082",2013,"DL",08:00:00,08:00:00,0
"1083",2013,"9E",07:00:00,07:59:00,59
"1084",2013,"UA",08:00:00,08:00:00,0
"1085",2013,"DL",08:00:00,08:05:00,5
"1086",2013,"EV",08:00:00,08:05:00,5
"1087",2013,"9E",08:00:00,08:00:00,0
"1088",2013,"B6",08:00:00,08:00:00,0
"1089",2013,"DL",08:00:00,08:05:00,5
"1090",2013,"DL",08:00:00,08:05:00,5
"1091",2013,"DL",08:00:00,08:05:00,5
"1092",2013,"EV",08:00:00,08:10:00,10
"1093",2013,"MQ",08:00:00,08:10:00,10
"1094",2013,"UA",08:00:00,08:10:00,10
"1095",2013,"UA",08:00:00,08:08:00,8
"1096",2013,"DL",08:00:00,08:10:00,10
"1097",2013,"B6",08:00:00,08:15:00,15
"1098",2013,"B6",08:00:00,08:11:00,11
"1099",2013,"DL",08:00:00,08:10:00,10
"1100",2013,"EV",07:00:00,07:59:00,59
"1101",2013,"UA",08:00:00,08:00:00,0
"1102",2013,"DL",08:00:00,08:15:00,15
"1103",2013,"9E",08:00:00,08:05:00,5
"1104",2013,"DL",08:00:00,08:15:00,15
"1105",2013,"9E",08:00:00,08:05:00,5
"1106",2013,"US",08:00:00,08:20:00,20
"1107",2013,"AA",08:00:00,08:20:00,20
"1108",2013,"B6",08:00:00,08:10:00,10
"1109",2013,"UA",08:00:00,08:25:00,25
"1110",2013,"DL",08:00:00,08:30:00,30
"1111",2013,"EV",07:00:00,07:40:00,40
"1112",2013,"9E",08:00:00,08:30:00,30
"1113",2013,"MQ",08:00:00,08:29:00,29
"1114",2013,"FL",08:00:00,08:10:00,10
"1115",2013,"AA",08:00:00,08:29:00,29
"1116",2013,"DL",08:00:00,08:30:00,30
"1117",2013,"AA",08:00:00,08:25:00,25
"1118",2013,"EV",08:00:00,08:30:00,30
"1119",2013,"UA",08:00:00,08:30:00,30
"1120",2013,"9E",08:00:00,08:30:00,30
"1121",2013,"MQ",08:00:00,08:35:00,35
"1122",2013,"EV",08:00:00,08:22:00,22
"1123",2013,"EV",08:00:00,08:29:00,29
"1124",2013,"UA",08:00:00,08:35:00,35
"1125",2013,"EV",08:00:00,08:40:00,40
"1126",2013,"EV",08:00:00,08:26:00,26
"1127",2013,"F9",08:00:00,08:30:00,30
"1128",2013,"UA",08:00:00,08:34:00,34
"1129",2013,"EV",08:00:00,08:40:00,40
"1130",2013,"UA",08:00:00,08:25:00,25
"1131",2013,"EV",08:00:00,08:37:00,37
"1132",2013,"MQ",08:00:00,08:40:00,40
"1133",2013,"EV",08:00:00,08:40:00,40
"1134",2013,"UA",08:00:00,08:40:00,40
"1135",2013,"B6",08:00:00,08:36:00,36
"1136",2013,"US",08:00:00,08:45:00,45
"1137",2013,"EV",08:00:00,08:40:00,40
"1138",2013,"UA",08:00:00,08:43:00,43
"1139",2013,"EV",08:00:00,08:40:00,40
"1140",2013,"EV",08:00:00,08:40:00,40
"1141",2013,"US",08:00:00,08:25:00,25
"1142",2013,"MQ",08:00:00,08:45:00,45
"1143",2013,"EV",06:00:00,06:30:00,30
"1144",2013,"B6",08:00:00,08:45:00,45
"1145",2013,"EV",08:00:00,08:45:00,45
"1146",2013,"EV",08:00:00,08:50:00,50
"1147",2013,"MQ",08:00:00,08:50:00,50
"1148",2013,"UA",08:00:00,08:45:00,45
"1149",2013,"B6",08:00:00,08:42:00,42
"1150",2013,"DL",08:00:00,08:50:00,50
"1151",2013,"B6",08:00:00,08:48:00,48
"1152",2013,"UA",08:00:00,08:52:00,52
"1153",2013,"UA",08:00:00,08:48:00,48
"1154",2013,"DL",08:00:00,08:55:00,55
"1155",2013,"B6",09:00:00,09:00:00,0
"1156",2013,"B6",09:00:00,09:00:00,0
